xaxis,yaxis,filename,cluster,flog
-1.086493736888611750e+01,1.208173921763762770e+01,2.150000000000000000e+02,1.000000000000000000e+00,2.482000000000000028e+01
-1.159439939648304119e+01,1.196069573714858336e+01,2.050000000000000000e+02,1.000000000000000000e+00,2.755000000000000071e+01
-1.060949350462795593e+01,1.121747768434259562e+01,1.980000000000000000e+02,1.000000000000000000e+00,1.896999999999999886e+01
-1.095506771506339483e+01,1.051944137771472754e+01,1.970000000000000000e+02,1.000000000000000000e+00,2.060000000000000142e+01
-1.058468377091593027e+01,8.961212514389707451e+00,1.710000000000000000e+02,1.000000000000000000e+00,1.942000000000000171e+01
-1.139266344592455305e+01,1.216612994272057513e+01,1.590000000000000000e+02,1.000000000000000000e+00,2.905999999999999872e+01
-1.165701070240393022e+01,9.016014504580539324e+00,1.490000000000000000e+02,1.000000000000000000e+00,1.946999999999999886e+01
-1.149784047290549971e+01,1.031452009776578116e+01,2.170000000000000000e+02,1.000000000000000000e+00,1.982999999999999829e+01
-1.043563719689978164e+01,8.006221348414694461e+00,6.800000000000000000e+01,1.000000000000000000e+00,1.292999999999999972e+01
-1.103585347745575795e+01,9.410221393790370925e+00,2.640000000000000000e+02,1.000000000000000000e+00,1.992000000000000171e+01
-1.187326304439065439e+01,9.667154550005877311e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.905000000000000071e+01
-1.156268164541763532e+01,1.082347569880480087e+01,3.000000000000000000e+01,1.000000000000000000e+00,2.383999999999999986e+01
-9.805698928302922113e+00,9.401299639572542333e+00,3.900000000000000000e+01,1.000000000000000000e+00,1.648999999999999844e+01
-8.289694630819909094e+00,8.006291149394884954e+00,4.900000000000000000e+01,1.000000000000000000e+00,1.428999999999999915e+01
-1.115831682210171394e+01,8.371373307215348447e+00,5.600000000000000000e+01,1.000000000000000000e+00,1.701000000000000156e+01
7.170476862149294917e+00,-1.576519900554608000e+01,2.530000000000000000e+02,2.000000000000000000e+00,9.480000000000000426e+00
9.572356494276013095e+00,-1.795031408406450524e+01,2.520000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
7.925478937617723929e+00,-1.880486476779099903e+01,3.100000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
7.486809472881389205e+00,-1.821897959501130515e+01,5.000000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
7.755904976994781208e+00,-1.836663356827702032e+01,2.510000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
7.340487835129850147e+00,-1.928566768450107105e+01,1.040000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
9.037212221158670289e+00,-1.881702394434531911e+01,6.000000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
5.963449483840363996e+00,-1.836356465584009356e+01,4.600000000000000000e+01,2.000000000000000000e+00,7.089999999999999858e+00
6.137754384337137381e+00,-1.673782444467405739e+01,4.500000000000000000e+01,2.000000000000000000e+00,9.429999999999999716e+00
8.533458770519194658e+00,-1.747014739631786284e+01,1.570000000000000000e+02,2.000000000000000000e+00,8.650000000000000355e+00
7.170418885769256789e+00,-1.576544323446598916e+01,2.420000000000000000e+02,2.000000000000000000e+00,9.480000000000000426e+00
8.612722699095348489e+00,-1.901289035889431389e+01,3.600000000000000000e+01,2.000000000000000000e+00,7.089999999999999858e+00
6.137754384337137381e+00,-1.673782444467405739e+01,1.220000000000000000e+02,2.000000000000000000e+00,9.429999999999999716e+00
5.233369446216959098e+00,-1.664039293022201704e+01,1.230000000000000000e+02,2.000000000000000000e+00,1.161999999999999922e+01
9.262817926755490205e+00,-1.728586886043078152e+01,1.240000000000000000e+02,2.000000000000000000e+00,8.169999999999999929e+00
9.419194967977841060e+00,-1.655478027307060884e+01,1.250000000000000000e+02,2.000000000000000000e+00,7.559999999999999609e+00
8.228344002476646324e+00,-1.950802985784902077e+01,2.450000000000000000e+02,2.000000000000000000e+00,8.050000000000000711e+00
7.045460112812542697e+00,-1.910166570488046744e+01,1.300000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
9.807191115896424449e+00,-1.848970215324021993e+01,1.400000000000000000e+02,2.000000000000000000e+00,9.390000000000000568e+00
6.777322953712286768e+00,-1.552123894869539278e+01,1.000000000000000000e+01,2.000000000000000000e+00,6.929999999999999716e+00
7.486809472881390981e+00,-1.821897959501130160e+01,1.800000000000000000e+02,2.000000000000000000e+00,8.050000000000000711e+00
7.045460112812542697e+00,-1.910166570488046744e+01,1.360000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
8.731202830874035925e+00,-1.832599454184224186e+01,1.200000000000000000e+01,2.000000000000000000e+00,7.200000000000000178e+00
9.421222523483912425e+00,-1.594541778207230465e+01,2.140000000000000000e+02,2.000000000000000000e+00,1.018999999999999950e+01
6.137754384337136493e+00,-1.673782444467405739e+01,2.010000000000000000e+02,2.000000000000000000e+00,9.429999999999999716e+00
7.607713264386608998e+00,-1.973622207024517650e+01,1.920000000000000000e+02,2.000000000000000000e+00,7.089999999999999858e+00
7.645853459717161904e+00,-1.930321805925230549e+01,1.910000000000000000e+02,2.000000000000000000e+00,7.200000000000000178e+00
